frame,time,sun_area_px,uncovered,frame_max,frame_mean,lx,temp_c,rh_pct,obscuration,sun_alt_deg
851,2026-08-12 19:54:03,6193,0.7919,198.0000,34.4120,4510.4319,35.3000,19.7400,0.2088,12.9357
852,2026-08-12 19:54:05,6176,0.7898,198.0000,34.3530,4505.7427,35.3000,19.7200,0.2093,12.9295
853,2026-08-12 19:54:07,6179,0.7902,198.0000,34.3230,4498.2456,35.3000,19.7000,0.2099,12.9233
854,2026-08-12 19:54:09,6180,0.7903,198.0000,34.2950,4491.8942,35.3000,19.7800,0.2105,12.9171
855,2026-08-12 19:54:11,6171,0.7891,198.0000,34.2540,4486.1553,35.3000,19.8600,0.2111,12.9109
856,2026-08-12 19:54:13,6167,0.7886,198.0000,34.2270,4475.3775,35.3000,19.9400,0.2116,12.9047
857,2026-08-12 19:54:15,6166,0.7885,198.0000,34.1880,4469.5434,35.3000,20.0200,0.2122,12.8985
858,2026-08-12 19:54:17,6164,0.7882,197.0000,34.1570,4463.6640,35.3000,20.1000,0.2128,12.8923
859,2026-08-12 19:54:19,6156,0.7872,197.0000,34.1140,4455.6382,35.2800,20.0600,0.2134,12.8861
860,2026-08-12 19:54:21,6142,0.7854,197.0000,34.0780,4450.1279,35.2600,20.0200,0.2139,12.8798
861,2026-08-12 19:54:23,6148,0.7862,197.0000,34.0370,4445.7189,35.2400,19.9800,0.2145,12.8734
862,2026-08-12 19:54:25,6139,0.7850,197.0000,34.0020,4438.4594,35.2200,19.9400,0.2151,12.8670
863,2026-08-12 19:54:27,6136,0.7847,197.0000,33.9560,4431.6205,35.2000,19.9000,0.2157,12.8606
864,2026-08-12 19:54:29,6128,0.7836,197.0000,33.9290,4424.7993,35.2000,19.8800,0.2163,12.8542
865,2026-08-12 19:54:31,6126,0.7834,197.0000,33.8850,4413.5883,35.2000,19.8600,0.2168,12.8479
866,2026-08-12 19:54:33,6119,0.7825,196.0000,33.8550,4411.8904,35.2000,19.8400,0.2174,12.8417
867,2026-08-12 19:54:35,6126,0.7834,196.0000,33.7940,4409.6962,35.2000,19.8200,0.2180,12.8355
868,2026-08-12 19:54:37,6109,0.7812,196.0000,33.7540,4397.9395,35.2000,19.8000,0.2186,12.8293
869,2026-08-12 19:54:39,6113,0.7817,196.0000,33.7040,4391.2642,35.2000,19.8000,0.2192,12.8231
870,2026-08-12 19:54:41,6104,0.7806,196.0000,33.5610,4382.7288,35.2000,19.8000,0.2197,12.8169
871,2026-08-12 19:54:43,6094,0.7793,196.0000,33.5520,4374.7335,35.2000,19.8000,0.2203,12.8107
872,2026-08-12 19:54:45,6092,0.7790,196.0000,33.5290,4372.2607,35.2000,19.8000,0.2209,12.8045
873,2026-08-12 19:54:47,6101,0.7802,196.0000,33.5040,4366.3756,35.2000,19.8000,0.2215,12.7983
874,2026-08-12 19:54:49,6094,0.7793,196.0000,33.4600,4363.7409,35.1800,19.8800,0.2221,12.7921
875,2026-08-12 19:54:51,6084,0.7780,197.0000,33.4250,4360.0602,35.1600,19.9600,0.2227,12.7859
876,2026-08-12 19:54:53,6075,0.7769,196.0000,33.3840,4355.3633,35.1400,20.0400,0.2232,12.7797
877,2026-08-12 19:54:55,6070,0.7762,197.0000,33.3660,4340.3493,35.1200,20.1200,0.2238,12.7735
878,2026-08-12 19:54:57,6065,0.7756,197.0000,33.3120,4331.9215,35.1000,20.2000,0.2244,12.7673
879,2026-08-12 19:54:59,6072,0.7765,196.0000,33.2870,4330.1553,35.1000,20.1000,0.2250,12.7611
880,2026-08-12 19:55:01,6061,0.7751,196.0000,33.2430,4322.7496,35.1000,20.0000,0.2256,12.7549
881,2026-08-12 19:55:03,6059,0.7748,196.0000,33.2040,4312.5154,35.1000,19.9000,0.2262,12.7487
882,2026-08-12 19:55:05,6056,0.7744,196.0000,33.1670,4308.3258,35.1000,19.8000,0.2268,12.7425
883,2026-08-12 19:55:07,6058,0.7747,195.0000,33.1490,4306.0812,35.1000,19.7000,0.2273,12.7363
884,2026-08-12 19:55:09,6049,0.7735,196.0000,33.1050,4302.2506,35.1000,19.6400,0.2279,12.7301
885,2026-08-12 19:55:11,6039,0.7723,196.0000,33.0590,4294.3517,35.1000,19.5800,0.2285,12.7238
886,2026-08-12 19:55:13,6038,0.7721,196.0000,33.0090,4287.3445,35.1000,19.5200,0.2291,12.7174
887,2026-08-12 19:55:15,6028,0.7708,196.0000,32.9690,4281.9382,35.1000,19.4600,0.2297,12.7110
888,2026-08-12 19:55:17,6026,0.7706,195.0000,32.9420,4274.1179,35.1000,19.4000,0.2303,12.7046
889,2026-08-12 19:55:19,6025,0.7705,195.0000,32.8870,4271.0949,35.0800,19.4200,0.2309,12.6982
890,2026-08-12 19:55:21,6016,0.7693,195.0000,32.8550,4261.7487,35.0600,19.4400,0.2315,12.6919
891,2026-08-12 19:55:23,6013,0.7689,195.0000,32.8240,4252.8031,35.0400,19.4600,0.2321,12.6857
892,2026-08-12 19:55:25,5998,0.7670,195.0000,32.7700,4250.2280,35.0200,19.4800,0.2327,12.6795
893,2026-08-12 19:55:27,5998,0.7670,196.0000,32.7390,4245.6337,35.0000,19.5000,0.2332,12.6733
894,2026-08-12 19:55:29,5989,0.7659,195.0000,32.7030,4237.8419,35.0000,19.5200,0.2338,12.6671
895,2026-08-12 19:55:31,5989,0.7659,195.0000,32.6670,4231.7603,35.0000,19.5400,0.2344,12.6609
896,2026-08-12 19:55:33,5984,0.7652,195.0000,32.6220,4229.0029,35.0000,19.5600,0.2350,12.6547
897,2026-08-12 19:55:35,5986,0.7655,195.0000,32.5910,4225.5665,35.0000,19.5800,0.2356,12.6485
898,2026-08-12 19:55:37,5977,0.7643,195.0000,32.5650,4214.5806,35.0000,19.6000,0.2362,12.6423
899,2026-08-12 19:55:39,5972,0.7637,194.0000,32.5210,4213.8982,35.0000,19.6400,0.2368,12.6361
900,2026-08-12 19:55:41,5966,0.7629,194.0000,32.3360,4207.7868,35.0000,19.6800,0.2374,12.6299
901,2026-08-12 19:55:43,5964,0.7627,194.0000,32.3050,4199.0472,35.0000,19.7200,0.2380,12.6237
902,2026-08-12 19:55:45,5956,0.7616,194.0000,32.2790,4192.1803,35.0000,19.7600,0.2386,12.6175
903,2026-08-12 19:55:47,5961,0.7623,194.0000,32.2460,4188.0856,35.0000,19.8000,0.2392,12.6113
904,2026-08-12 19:55:49,5953,0.7613,194.0000,32.2090,4179.4774,34.9800,19.7600,0.2398,12.6051
905,2026-08-12 19:55:51,5949,0.7607,194.0000,32.1870,4170.7429,34.9600,19.7200,0.2404,12.5988
906,2026-08-12 19:55:53,5948,0.7606,194.0000,32.1430,4168.2236,34.9400,19.6800,0.2410,12.5924
907,2026-08-12 19:55:55,5943,0.7600,195.0000,32.1040,4161.2807,34.9200,19.6400,0.2416,12.5860
908,2026-08-12 19:55:57,5934,0.7588,195.0000,32.0640,4157.4162,34.9000,19.6000,0.2422,12.5796
909,2026-08-12 19:55:59,5936,0.7591,195.0000,32.0190,4148.9925,34.9000,19.6400,0.2428,12.5732
910,2026-08-12 19:56:01,5926,0.7578,195.0000,31.9900,4143.3533,34.9000,19.6800,0.2434,12.5669
911,2026-08-12 19:56:03,5921,0.7572,194.0000,31.9580,4139.6999,34.9000,19.7200,0.2440,12.5607
912,2026-08-12 19:56:05,5917,0.7566,194.0000,31.8920,4129.2435,34.9000,19.7600,0.2446,12.5545
913,2026-08-12 19:56:07,5907,0.7554,194.0000,31.8460,4124.2803,34.9000,19.8000,0.2452,12.5483
914,2026-08-12 19:56:09,5895,0.7538,195.0000,31.8140,4120.5232,34.9000,19.7800,0.2458,12.5421
915,2026-08-12 19:56:11,5893,0.7536,195.0000,31.7740,4112.2751,34.9000,19.7600,0.2464,12.5359
916,2026-08-12 19:56:13,5883,0.7523,195.0000,31.7360,4104.1757,34.9000,19.7400,0.2470,12.5297
917,2026-08-12 19:56:15,5889,0.7531,194.0000,31.7000,4100.8177,34.9000,19.7200,0.2476,12.5235
918,2026-08-12 19:56:17,5885,0.7526,193.0000,31.6620,4094.8710,34.9000,19.7000,0.2482,12.5173
919,2026-08-12 19:56:19,5882,0.7522,193.0000,31.6350,4085.2286,34.8800,19.7400,0.2488,12.5111
920,2026-08-12 19:56:21,5874,0.7512,193.0000,31.5940,4078.5175,34.8600,19.7800,0.2494,12.5049
921,2026-08-12 19:56:23,5869,0.7505,194.0000,31.5540,4071.6642,34.8400,19.8200,0.2500,12.4987
922,2026-08-12 19:56:25,5877,0.7515,194.0000,31.5080,4068.3829,34.8200,19.8600,0.2506,12.4925
923,2026-08-12 19:56:27,5862,0.7496,194.0000,31.4710,4064.5129,34.8000,19.9000,0.2512,12.4863
924,2026-08-12 19:56:29,5860,0.7494,194.0000,31.4160,4056.8064,34.8000,19.9200,0.2518,12.4801
925,2026-08-12 19:56:31,5861,0.7495,193.0000,31.3750,4050.1633,34.8000,19.9400,0.2524,12.4739
926,2026-08-12 19:56:33,5852,0.7483,194.0000,31.3330,4041.7880,34.8000,19.9600,0.2530,12.4677
927,2026-08-12 19:56:35,5845,0.7474,193.0000,31.2790,4033.5610,34.8000,19.9800,0.2536,12.4615
928,2026-08-12 19:56:37,5835,0.7462,193.0000,31.2330,4030.3502,34.8000,20.0000,0.2542,12.4553
929,2026-08-12 19:56:39,5835,0.7462,192.0000,31.1910,4026.2594,34.8000,20.1200,0.2548,12.4491
930,2026-08-12 19:56:41,5825,0.7449,193.0000,30.9920,4020.0753,34.8000,20.2400,0.2554,12.4428
931,2026-08-12 19:56:43,5822,0.7445,192.0000,30.9970,4007.9712,34.8000,20.3600,0.2561,12.4364
932,2026-08-12 19:56:45,5816,0.7437,192.0000,30.9650,4005.9828,34.8000,20.4800,0.2567,12.4300
933,2026-08-12 19:56:47,5816,0.7437,192.0000,30.9090,4002.0006,34.8000,20.6000,0.2573,12.4236
934,2026-08-12 19:56:49,5819,0.7441,191.0000,30.8630,3990.2569,34.8000,20.6200,0.2579,12.4172
935,2026-08-12 19:56:51,5817,0.7439,191.0000,30.7620,3985.8678,34.8000,20.6400,0.2585,12.4109
936,2026-08-12 19:56:53,5810,0.7430,192.0000,30.7340,3978.2121,34.8000,20.6600,0.2591,12.4047
937,2026-08-12 19:56:55,5802,0.7419,191.0000,30.7240,3971.8603,34.8000,20.6800,0.2597,12.3985
938,2026-08-12 19:56:57,5796,0.7412,192.0000,30.6970,3967.4171,34.8000,20.7000,0.2603,12.3923
939,2026-08-12 19:56:59,5790,0.7404,192.0000,30.6770,3962.6282,34.7800,20.6600,0.2609,12.3861
940,2026-08-12 19:57:01,5791,0.7405,191.0000,30.6470,3954.9759,34.7600,20.6200,0.2615,12.3799
941,2026-08-12 19:57:03,5786,0.7399,191.0000,30.6290,3949.7789,34.7400,20.5800,0.2622,12.3737
942,2026-08-12 19:57:05,5784,0.7396,191.0000,30.5840,3943.3394,34.7200,20.5400,0.2628,12.3675
943,2026-08-12 19:57:07,5772,0.7381,192.0000,30.5180,3940.8908,34.7000,20.5000,0.2634,12.3613
944,2026-08-12 19:57:09,5758,0.7363,192.0000,30.4840,3936.9804,34.7000,20.5200,0.2640,12.3551
945,2026-08-12 19:57:11,5761,0.7367,192.0000,30.4390,3930.4283,34.7000,20.5400,0.2646,12.3489
946,2026-08-12 19:57:13,5756,0.7361,192.0000,30.3480,3922.4651,34.7000,20.5600,0.2652,12.3427
947,2026-08-12 19:57:15,5744,0.7345,191.0000,30.3020,3913.1402,34.7000,20.5800,0.2658,12.3365
948,2026-08-12 19:57:17,5747,0.7349,191.0000,30.2880,3911.5504,34.7000,20.6000,0.2665,12.3303
949,2026-08-12 19:57:19,5742,0.7343,191.0000,30.2570,3899.9142,34.7000,20.5000,0.2671,12.3241
950,2026-08-12 19:57:21,5737,0.7336,190.0000,30.2210,3894.3343,34.7000,20.4000,0.2677,12.3178
951,2026-08-12 19:57:23,5736,0.7335,190.0000,30.1740,3890.4259,34.7000,20.3000,0.2683,12.3114
952,2026-08-12 19:57:25,5729,0.7326,190.0000,30.1500,3883.1329,34.7000,20.2000,0.2689,12.3050
953,2026-08-12 19:57:27,5710,0.7302,191.0000,30.1130,3877.4747,34.7000,20.1000,0.2695,12.2986
954,2026-08-12 19:57:29,5722,0.7317,190.0000,30.0560,3870.1150,34.7000,20.1600,0.2702,12.2922
955,2026-08-12 19:57:31,5715,0.7308,190.0000,30.0290,3864.3937,34.7000,20.2200,0.2708,12.2859
956,2026-08-12 19:57:33,5707,0.7298,190.0000,29.9860,3860.6870,34.7000,20.2800,0.2714,12.2797
957,2026-08-12 19:57:35,5701,0.7290,190.0000,29.9390,3850.6987,34.7000,20.3400,0.2720,12.2735
958,2026-08-12 19:57:37,5698,0.7286,190.0000,29.8840,3844.0534,34.7000,20.4000,0.2726,12.2673
959,2026-08-12 19:57:39,5692,0.7279,191.0000,29.8220,3839.0630,34.7000,20.5000,0.2732,12.2611
960,2026-08-12 19:57:41,5691,0.7277,190.0000,29.6440,3830.9206,34.7000,20.6000,0.2739,12.2549
961,2026-08-12 19:57:43,5688,0.7274,190.0000,29.6340,3823.0447,34.7000,20.7000,0.2745,12.2487
962,2026-08-12 19:57:45,5683,0.7267,189.0000,29.6190,3818.1407,34.7000,20.8000,0.2751,12.2425
963,2026-08-12 19:57:47,5680,0.7263,189.0000,29.5660,3813.0658,34.7000,20.9000,0.2757,12.2363
964,2026-08-12 19:57:49,5664,0.7243,190.0000,29.5250,3804.6862,34.7000,20.8600,0.2764,12.2301
965,2026-08-12 19:57:51,5656,0.7233,189.0000,29.4650,3801.7293,34.7000,20.8200,0.2770,12.2239
966,2026-08-12 19:57:53,5651,0.7226,189.0000,29.4410,3799.4197,34.7000,20.7800,0.2776,12.2177
967,2026-08-12 19:57:55,5641,0.7214,189.0000,29.4040,3790.7535,34.7000,20.7400,0.2782,12.2115
968,2026-08-12 19:57:57,5644,0.7217,189.0000,29.3730,3781.8454,34.7000,20.7000,0.2788,12.2053
969,2026-08-12 19:57:59,5646,0.7220,189.0000,29.3280,3776.7934,34.7000,20.5800,0.2795,12.1991
970,2026-08-12 19:58:01,5639,0.7211,189.0000,29.2980,3765.7966,34.7000,20.4600,0.2801,12.1929
971,2026-08-12 19:58:03,5631,0.7201,189.0000,29.2580,3763.0820,34.7000,20.3400,0.2807,12.1867
972,2026-08-12 19:58:05,5627,0.7196,189.0000,29.2180,3758.2323,34.7000,20.2200,0.2813,12.1805
973,2026-08-12 19:58:07,5628,0.7197,189.0000,29.1910,3751.1595,34.7000,20.1000,0.2820,12.1743
974,2026-08-12 19:58:09,5622,0.7189,189.0000,29.1410,3743.4109,34.6800,20.2000,0.2826,12.1681
975,2026-08-12 19:58:11,5622,0.7189,188.0000,29.1060,3740.5736,34.6600,20.3000,0.2832,12.1619
976,2026-08-12 19:58:13,5604,0.7166,189.0000,28.9780,3734.5360,34.6400,20.4000,0.2838,12.1557
977,2026-08-12 19:58:15,5610,0.7174,188.0000,28.9650,3733.2990,34.6200,20.5000,0.2845,12.1495
978,2026-08-12 19:58:17,5601,0.7162,188.0000,28.9470,3719.8006,34.6000,20.6000,0.2851,12.1433
979,2026-08-12 19:58:19,5598,0.7159,188.0000,28.9090,3716.7477,34.6000,20.4600,0.2857,12.1371
980,2026-08-12 19:58:21,5591,0.7150,188.0000,28.8860,3710.2610,34.6000,20.3200,0.2863,12.1308
981,2026-08-12 19:58:23,5581,0.7137,189.0000,28.8470,3702.3705,34.6000,20.1800,0.2870,12.1244
982,2026-08-12 19:58:25,5574,0.7128,189.0000,28.8080,3696.3846,34.6000,20.0400,0.2876,12.1180
983,2026-08-12 19:58:27,5571,0.7124,189.0000,28.7820,3689.5540,34.6000,19.9000,0.2882,12.1116
984,2026-08-12 19:58:29,5559,0.7109,189.0000,28.7440,3684.0255,34.6000,19.9800,0.2889,12.1052
985,2026-08-12 19:58:31,5568,0.7120,187.0000,28.7180,3676.3066,34.6000,20.0600,0.2895,12.0989
986,2026-08-12 19:58:33,5567,0.7119,188.0000,28.6830,3672.4808,34.6000,20.1400,0.2901,12.0927
987,2026-08-12 19:58:35,5547,0.7093,189.0000,28.6380,3669.6057,34.6000,20.2200,0.2908,12.0865
988,2026-08-12 19:58:37,5545,0.7091,189.0000,28.5910,3660.4730,34.6000,20.3000,0.2914,12.0803
989,2026-08-12 19:58:39,5543,0.7088,189.0000,28.5650,3651.5889,34.5800,20.1400,0.2920,12.0741
990,2026-08-12 19:58:41,5533,0.7075,188.0000,28.3780,3644.6394,34.5600,19.9800,0.2926,12.0679
991,2026-08-12 19:58:43,5531,0.7073,188.0000,28.3880,3641.4241,34.5400,19.8200,0.2933,12.0617
992,2026-08-12 19:58:45,5534,0.7077,187.0000,28.3630,3634.6796,34.5200,19.6600,0.2939,12.0555
